Voltage A RMS,Average Voltage A RMS,Frequency,Average Frequency
214.08,209.16093333333333,60.0312,60.01048566666667
206.41,209.149,58.3737,59.999366666666674
209.18,209.1536,61.6751,60.00503833333334
209.21,209.16623333333334,60.006,60.00513433333334
209.45,209.15966666666668,60.0168,60.01048633333333
211.72,209.15713333333332,59.9592,60.01048633333333
214.37,209.16366666666667,60.024,60.01046233333333
211.87,209.1626,60.0024,60.01048633333333
210.14,209.15723333333332,59.9592,60.01048633333333
208.78,209.1560333333333,58.3737,60.00496133333333
210.77,209.16126666666665,60.0312,59.99936733333333
212.22,209.1565,61.6713,60.01047266666667
210.65,209.16403333333332,58.3737,60.00498366666667
209.52,209.16146666666668,60.0312,60.00506766666667
209.27,209.166,59.9952,60.005187666666664
209.37,209.16603333333333,59.9592,60.004947666666666
210.96,209.18056666666666,60.0312,60.00506766666667
207.67,209.16410000000002,61.6713,60.01076266666667
210.29,209.16933333333336,58.3737,60.00532166666667
205.32,209.15356666666668,60.0312,60.00536966666667
215.97,209.1638,59.9916,60.005477666666664
211.25,209.16846666666666,61.7132,60.01112033333334
212.36,209.17276666666666,58.3737,59.99996333333334
212.3,209.18743333333333,59.9736,60.00540966666666
212.38,209.20743333333334,59.9808,60.00525366666666
206.52,209.19676666666666,60.0312,60.00536166666666
203.03,209.1886333333333,59.988,60.005457666666665
212.99,209.2106,59.9664,60.00524166666666
209.6,209.21236666666667,61.7475,60.01108266666666
209.76,209.2293,58.3703,60.00578633333333
210.57,209.23406666666668,59.9628,60.00555833333333
210.38,209.23653333333334,61.7475,60.01139933333333
206.11,209.23456666666667,58.3737,60.00611433333333
204.78,209.2191,59.9592,60.00587433333333
211.66,209.2261333333333,60.0312,60.00599433333333
206.57,209.2257,59.9952,60.00611433333333
209.34,209.22536666666667,59.9592,60.00588633333333
211.07,209.23746666666665,60.0312,60.00599433333333
212.99,209.24383333333333,59.9952,60.00611433333333
210.2,209.2511333333333,59.9592,60.01139933333333
210.58,209.2367,60.0312,60.01139933333333
212.91,209.24746666666667,59.9952,60.011279333333334
206.39,209.23253333333335,59.9592,60.00534400000001
205.49,209.24,60.0312,60.005464
215.99,209.25223333333332,59.9808,60.005536000000006
207.78,209.2605,59.9736,60.010869
206.43,209.2535,60.0312,60.010869
204.76,209.23556666666667,59.9916,60.010737
209.32,209.23053333333334,59.9628,60.010616999999996
210.69,209.2326666666667,60.0312,60.010616999999996
210.52,209.24093333333332,59.9736,60.010425
210.95,209.22816666666665,59.9808,60.010377
206.73,209.2272,60.0312,60.010377
210.08,209.24263333333334,59.9808,60.010208999999996
208.34,209.25086666666667,59.9736,60.010076999999995
206.82,209.22166666666666,60.0312,60.010076999999995
206.53,209.2048,59.9952,60.00995699999999
212.45,209.21213333333333,58.3737,60.004552000000004
203.16,209.2014,61.7094,60.010146
211.88,209.21876666666665,59.9952,60.010025999999996
210.41,209.2446,59.9628,60.009893999999996
211.42,209.2501,61.7436,60.015602
211.37,209.25666666666666,58.3737,60.010076999999995
207.26,209.26006666666666,59.9664,60.009969
212.29,209.27433333333335,60.024,60.009944999999995
208.91,209.25866666666667,59.9952,60.00982499999999
203.77,209.24026666666668,59.97,60.00972899999999
206.81,209.22546666666668,60.0204,60.00969299999999
211.16,209.23326666666668,59.9952,60.009572999999996
207.78,209.22426666666667,59.9844,60.00951299999999
208.22,209.22003333333333,60.006,60.009429
206.52,209.22156666666666,59.9736,60.009237000000006
210.86,209.22843333333333,60.0204,60.009237000000006
210.43,209.2366,59.9916,60.009117
208.57,209.22516666666667,59.988,60.008985
209.06,209.2364,60.0024,60.014607
205.0,209.2151,59.9952,60.00875333333333
211.49,209.23273333333333,59.9916,60.00288766666667
213.58,209.23173333333332,59.9988,60.002791666666674
205.79,209.2318,59.9952,60.00268366666667
208.63,209.21403333333333,59.9772,60.00805133333334
207.49,209.19386666666668,60.0168,60.00246033333333
209.96,209.20223333333334,59.9916,59.99659466666667
207.21,209.18986666666666,59.988,59.990717000000004
209.0,209.19856666666666,59.9988,59.990717000000004
208.6,209.20846666666668,59.9988,59.990717000000004
211.61,209.21293333333332,59.9952,59.99612199999999
207.5,209.2117,59.9952,59.990332
204.15,209.19843333333333,59.9952,59.984542000000005
216.89,209.21053333333336,59.9952,59.989958333333334
207.58,209.20456666666666,59.9952,59.99001833333333
210.36,209.20473333333334,58.3737,59.98455333333333
209.94,209.1885,61.7094,59.990267333333335
209.09,209.18246666666667,59.9952,59.99033933333333
207.52,209.16593333333333,58.3737,59.98487433333333
207.96,209.16583333333332,59.9592,59.98475433333333
205.6,209.16,60.0132,59.978999
213.61,209.1791,61.7284,59.978961000000005
208.18,209.18656666666666,59.9952,59.98438866666666
210.09,209.17156666666668,58.3703,59.979044333333334
209.18,209.18046666666666,61.7132,59.984711
210.68,209.1947,58.3397,59.979180666666664
206.37,209.19283333333334,60.0312,59.97937266666666
212.0,209.20743333333334,59.9952,59.97930066666667
214.76,209.23843333333332,59.9592,59.97919266666666
208.5,209.2443,60.0312,59.97937266666666
212.33,209.2547,59.9952,59.97930066666667
209.12,209.2514666666667,59.9592,59.979180666666664
208.19,209.25603333333333,60.0312,59.979360666666665
208.3,209.26123333333334,59.9952,59.97930066666667
208.0,209.2501,59.9592,59.97919266666666
208.57,209.25043333333332,60.0312,59.97937266666666
208.14,209.2509,59.9952,59.97930066666667
206.45,209.23726666666667,61.7094,59.98501466666667
208.38,209.23420000000002,58.3737,59.97968166666667
208.88,209.23553333333334,59.9952,59.97960966666667
208.64,209.2432,59.9592,59.979489666666666
207.95,209.2425,60.0312,59.979669666666666
211.98,209.25963333333334,59.9952,59.97960966666667
208.47,209.27363333333332,59.9592,59.97963366666667
210.56,209.2648,60.0312,59.97968166666667
214.11,209.28910000000002,59.9952,59.97975366666667
209.34,209.29616666666666,59.9556,59.97947766666667
209.48,209.29096666666666,61.7513,59.98540333333333
212.11,209.28956666666667,58.3737,59.98013033333334
209.37,209.2831,59.9592,59.985165
213.24,209.2926666666667,60.0312,59.97971066666666
215.39,209.32873333333333,59.9952,59.97979466666666
207.73,209.31856666666667,59.9592,59.979518666666664
211.82,209.3331,60.0312,59.98491866666667
208.77,209.3253,59.9952,59.97957233333333
208.3,209.3233666666667,59.9592,59.984607
212.66,209.3255,60.0312,59.984643
211.04,209.34066666666666,59.9952,59.97929666666667
208.92,209.32466666666667,59.9592,59.98433133333333
207.56,209.32136666666668,60.0312,59.978864333333334
212.78,209.3355,59.9952,59.98424666666667
209.71,209.34463333333332,59.9592,59.98403066666667
211.36,209.35566666666665,60.0312,59.98407866666667
209.68,209.3603,59.9952,59.97865633333333
208.31,209.3598333333333,59.9628,59.98374866666666
207.85,209.35526666666667,60.0276,59.98379666666666
213.14,209.35796666666667,59.9952,59.98398833333333
204.75,209.33643333333333,59.9592,59.98374833333334
210.24,209.33350000000002,60.0312,59.98384433333334
208.7,209.3259,59.9916,59.98389233333333
206.92,209.31866666666667,59.9628,59.98374833333334
209.15,209.31493333333336,60.0312,59.98379633333334
210.46,209.32283333333334,59.9736,59.98383233333334
209.59,209.33883333333333,59.9808,59.98374833333334
211.3,209.34199999999998,60.0312,59.98378433333334
207.49,209.34563333333335,59.988,59.98386833333333
210.97,209.349,59.9664,59.98373633333334
206.14,209.33263333333335,60.0312,59.98378433333334
208.0,209.31026666666668,59.9952,59.983880333333325
210.9,209.31616666666667,59.9592,59.98374833333334
208.97,209.30753333333334,60.0312,59.97831933333334
207.55,209.30943333333335,59.9952,59.983655999999996
208.52,209.30843333333334,59.9592,59.983439999999995
208.45,209.31146666666666,60.0312,59.983487999999994
207.97,209.30606666666665,59.9952,59.983608
209.27,209.31446666666665,59.9592,59.983452
206.29,209.30133333333333,60.0312,59.989011000000005
211.24,209.31506666666667,59.9952,59.98315733333333
205.15,209.3063,59.9592,59.98313333333333
209.09,209.30293333333333,60.0312,59.98320533333333
208.59,209.3002,59.9952,59.98857633333333
210.45,209.30323333333334,59.9592,59.98281866666667
209.23,209.30366666666666,60.0312,59.988389
211.14,209.32216666666667,59.9808,59.982513
208.9,209.31696666666664,59.9736,59.982501
205.37,209.3117,61.7475,59.988341999999996
205.28,209.29276666666667,58.3737,59.982865
209.84,209.30253333333334,59.9592,59.982817
209.73,209.3133,60.0312,59.98288899999999
206.43,209.31019999999998,59.9736,59.988199333333334
210.02,209.31153333333333,59.9772,59.982501666666664
209.33,209.31843333333333,60.0348,59.98257366666666
210.63,209.31743333333335,59.9844,59.98801066666667
210.74,209.3165,59.97,59.98221266666666
204.9,209.29736666666668,60.0312,59.98776033333333
206.79,209.2788,59.9952,59.98768833333333
215.42,209.2966,59.9592,59.98189266666667
208.15,209.27936666666665,60.0312,59.98747433333334
210.87,209.2976666666667,59.9952,59.981620666666664
210.03,209.29906666666668,59.9592,59.986905666666665
207.93,209.3003,60.0312,59.98714566666667
210.66,209.29816666666665,59.9952,59.98130466666667
206.63,209.28779999999998,59.9592,59.986589666666674
207.94,209.28273333333334,60.0312,59.98682966666667
207.16,209.27666666666667,59.9952,59.98674566666667
208.78,209.26703333333333,59.9592,59.986589666666674
207.84,209.26586666666668,60.0312,59.98682966666667
209.84,209.24863333333332,59.9952,59.98098866666667
210.43,209.24593333333334,59.9592,59.98627366666666
209.51,209.26093333333333,60.0312,59.98651366666666
213.02,209.27603333333332,59.9736,59.98632166666666
202.32,209.26216666666667,59.9808,59.98627366666666
206.76,209.24970000000002,60.0312,59.98651366666666
209.33,209.25116666666665,59.9916,59.98638166666667
212.79,209.2742333333333,59.9628,59.98627366666666
211.96,209.29176666666666,60.0312,59.98651366666666
210.34,209.29226666666668,59.9916,59.98638166666667
206.85,209.28303333333335,59.9628,59.98627366666666
210.21,209.28730000000002,60.0312,59.98651366666666
205.76,209.28106666666667,59.9736,59.98632166666666
212.4,209.27996666666667,59.9808,59.98627366666666
208.68,209.28036666666668,60.0312,59.98651366666666
209.49,209.27583333333334,59.9916,59.98638166666667
209.23,209.2818,59.9628,59.98627366666666
205.8,209.26786666666666,60.0312,59.986597333333336
211.62,209.26886666666667,59.9952,59.986393
213.72,209.28813333333335,59.9628,59.986273000000004
214.1,209.30676666666668,60.0276,59.986584666666666
210.25,209.30280000000002,59.9952,59.98639266666667
208.65,209.2936,59.9664,59.98629666666666
213.26,209.298,60.024,59.986596333333324
212.21,209.31413333333333,58.3397,59.98631233333334
205.95,209.30536666666666,61.717,59.992027666666665
207.76,209.30243333333334,60.024,59.99218366666667
206.94,209.2749,59.9952,59.986406333333335
209.96,209.27356666666665,59.9808,59.986358333333335
209.89,209.26420000000002,60.0096,59.986598
211.72,209.25963333333334,58.3397,59.98088766666667
210.1,209.2629,60.0312,59.98100766666666
209.43,209.25636666666668,61.7094,59.992126666666664
208.74,209.25653333333332,59.9844,59.986376666666665
210.85,209.265,59.9988,59.98638866666667
212.19,209.2845,60.0024,59.98661633333333
207.64,209.28606666666667,59.9916,59.991861666666665
210.14,209.29993333333334,59.9952,59.986096999999994
206.43,209.2966,59.9988,59.98630066666667
209.44,209.3005,59.9736,59.98603666666667
206.0,209.28763333333333,60.0168,59.986108666666674
208.95,209.28529999999998,59.9952,59.98631233333334
203.99,209.2743,59.988,59.9915
210.14,209.2743,59.9916,59.991488000000004
209.04,209.27790000000002,58.3839,59.986117
213.33,209.2854,61.7094,59.986117
208.32,209.2814666666667,59.9916,59.991510000000005
208.28,209.27776666666668,59.9988,59.991522
212.93,209.2875,59.9952,59.991522
209.12,209.27583333333334,59.9952,59.98583366666667
210.39,209.2686,59.9952,59.991216
207.81,209.2536,59.9952,59.991216
209.2,209.24946666666665,59.9952,59.991216
206.79,209.23160000000001,59.9952,59.991216
201.9,209.20213333333334,59.9952,59.985502000000004
209.38,209.2046,59.9952,59.99090699999999
209.31,209.20823333333334,59.9952,59.990942999999994
209.68,209.22176666666667,58.3397,59.98538866666667
212.67,209.24986666666666,61.7475,59.99122966666667
206.43,209.2305,59.9952,59.991241666666674
208.82,209.2343,59.9772,59.99116966666667
205.7,209.2261,60.0132,59.99134966666667
207.17,209.21326666666667,59.9952,59.985712
209.76,209.21716666666669,59.9952,59.985519999999994
211.07,209.22243333333336,59.9952,59.991038333333336
209.0,209.22556666666665,59.9952,59.99094233333333
205.76,209.20829999999998,59.9952,59.99091833333333
209.68,209.2131,59.9952,59.991038333333336
209.96,209.22563333333335,59.9592,59.99079833333333
210.75,209.23283333333333,60.0168,59.99087033333333
209.68,209.24339999999998,60.0096,59.991038333333336
209.99,209.23923333333332,59.9592,59.99079833333333
209.77,209.25626666666665,60.0312,59.99091833333333
213.59,209.27526666666668,59.9952,59.991038333333336
209.8,209.2723,59.9592,59.99079833333333
211.24,209.2696,60.0312,59.99091833333333
216.35,209.3073,59.9952,59.991038333333336
205.92,209.303,59.9592,59.99079833333333
211.28,209.31216666666668,58.3737,59.98539333333333
212.6,209.33333333333334,60.0312,59.99091833333333
210.71,209.3406,61.6713,59.99079133333333
209.73,209.3485,58.3737,59.98538633333334
208.07,209.33536666666666,61.7475,59.99134733333334
214.27,209.35176666666666,59.9592,59.99115533333334
209.66,209.35856666666666,60.0312,59.991227333333335
207.01,209.35966666666667,59.9952,59.99134733333334
211.44,209.37006666666665,59.9592,59.99110733333334
212.91,209.38386666666668,60.0096,59.99115533333334
203.32,209.38296666666668,60.0168,59.99134733333334
207.63,209.37356666666668,59.9592,59.99119133333333
210.05,209.36996666666667,58.3737,59.98570233333333
211.65,209.3918,61.7475,59.991663333333335
206.08,209.3708,59.9592,59.99147133333333
212.46,209.36896666666667,60.0276,59.991531333333334
208.35,209.38016666666667,59.9988,59.991663333333335
210.32,209.3808,58.3737,59.98613833333333
209.57,209.38819999999998,59.9592,59.98601833333333
207.2,209.38103333333333,61.7475,59.991979333333326
209.88,209.38639999999998,58.3737,59.986454333333334
208.74,209.38936666666666,59.9592,59.98633433333334
207.7,209.38786666666667,60.0312,59.98657433333334
210.3,209.387,61.6713,59.992041333333326
206.28,209.39076666666668,58.3737,59.992041333333326
214.87,209.41506666666666,60.0312,59.98657433333334
208.57,209.41463333333334,61.6713,59.992041333333326
204.09,209.3956,60.0312,59.99756633333333
207.65,209.36776666666668,58.3737,59.98657433333334
208.54,209.3493,61.6713,59.992041333333326
208.83,209.35736666666665,60.0312,59.99756633333333
214.12,209.37383333333335,59.9952,59.99196666666667
205.24,209.3606,58.3669,59.986503
207.1,209.35276666666667,59.9664,59.986335
212.42,209.3551,60.0312,59.986575
209.26,209.33806666666666,61.6713,59.992066
209.39,209.3298,58.3737,59.986636999999995
210.42,209.33073333333334,61.7475,59.992598
208.56,209.33,58.3737,59.992598
205.82,209.3135,61.6941,59.998141
211.52,209.31116666666665,58.3873,59.98719433333333
212.35,209.31683333333334,61.6713,59.99818633333334
214.62,209.33383333333333,60.0312,59.99818633333334
210.31,209.3373,58.3737,59.99278133333333
212.09,209.34636666666668,59.9952,59.992901333333336
211.04,209.34663333333333,59.9592,59.99266133333333
213.97,209.36763333333334,61.7475,59.99291533333333
206.3,209.35433333333333,58.3703,59.992904
211.59,209.37523333333334,59.9628,59.992676
211.61,209.3607,60.0312,59.992808000000004
206.49,209.34483333333333,61.6713,59.992668333333334
208.72,209.3327,60.0276,59.99818133333333
205.11,209.30873333333335,58.3771,59.99285966666666
208.11,209.2945,59.9916,59.99289566666666
202.9,209.28243333333333,59.9628,59.99266766666666
209.18,209.30293333333333,60.0312,59.99281166666666
210.73,209.2954,61.6713,59.998494666666666
212.43,209.30483333333333,60.0312,59.992773666666665
209.27,209.3032,59.9952,59.998189999999994
209.04,209.2981,58.3601,59.99284766666666
210.32,209.2979,59.9736,59.98693466666666
213.88,209.3238,60.0312,59.99245966666667
208.98,209.3378,59.9916,59.992567666666666
210.17,209.33283333333333,61.7132,59.99817433333334
210.17,209.34483333333333,58.3737,59.992769333333335
211.31,209.35139999999998,59.9916,59.99287733333333
206.07,209.33473333333333,61.6941,59.99842033333333
211.53,209.32986666666667,58.3908,59.99307233333333
213.13,209.33963333333332,59.9952,59.99319233333333
208.82,209.33376666666666,59.9592,59.99295233333333
213.8,209.3367333333333,61.7475,59.99879333333333
212.07,209.35566666666665,58.3737,59.99350833333334
209.13,209.3678,59.9592,59.99326833333334
205.35,209.3323333333333,60.0312,59.993436333333335
209.59,209.33836666666667,59.9952,59.99350833333334
207.84,209.34306666666666,59.9592,59.99326833333334
208.03,209.35396666666668,60.0312,59.99340033333334
203.67,209.33513333333335,59.97,59.99342433333334
205.55,209.318,59.9844,59.99326833333334
211.05,209.31976666666668,60.0312,59.99346033333334
213.69,209.3289,59.988,59.99348433333334
210.44,209.34126666666666,59.9664,59.99326833333334
212.63,209.34976666666668,61.7475,59.999157333333336
209.1,209.3523,58.3703,59.993812999999996
204.33,209.344,61.7132,59.99941966666667
206.28,209.34316666666666,58.3737,59.994014666666665
213.65,209.34716666666668,59.9736,59.999347666666665
207.59,209.36193333333333,59.9808,59.99358566666667
208.85,209.35183333333333,60.0312,59.99370566666667
210.83,209.35323333333335,61.6713,59.99940066666666
207.83,209.34126666666666,58.3737,59.98816766666667
212.09,209.34366666666665,60.0312,59.993692666666675
211.4,209.35746666666665,59.9952,59.993788666666674
210.28,209.3507666666667,59.9628,59.99358466666667
211.3,209.35873333333333,60.0276,59.993692666666675
207.27,209.37040000000002,59.9952,59.99377666666667
212.1,209.38803333333334,59.9628,59.99358466666667
209.34,209.38196666666664,60.0276,59.993692666666675
209.06,209.38623333333334,59.9952,59.99372866666667
213.41,209.4035333333333,61.7094,59.999406666666665
214.49,209.4301,58.3737,59.994073666666665
210.5,209.4289,59.9952,59.993989666666664
211.43,209.43223333333333,61.7094,59.999715666666674
208.38,209.4316,58.3737,59.99433466666667
205.21,209.41876666666667,61.6713,59.99989766666667
208.3,209.42976666666667,58.4044,59.994595
211.29,209.4291,59.9988,59.99461899999999
208.74,209.41296666666668,59.9808,59.994558999999995
206.75,209.41616666666667,59.9988,59.99457099999999
212.21,209.4281,60.006,59.994667
210.8,209.43913333333333,61.6713,60.000181999999995
208.34,209.43373333333335,58.401,59.99488
211.68,209.44863333333333,60.0024,59.994928
209.78,209.45123333333333,59.97,59.994832
213.5,209.46756666666667,61.736,60.000622666666665
210.75,209.46470000000002,59.9952,60.000622666666665
209.0,209.46970000000002,58.3635,59.99518366666667
208.23,209.48329999999999,59.9952,59.99518366666667
212.73,209.46943333333334,60.006,59.99521966666667
205.32,209.46189999999999,59.9916,59.99520766666667
209.07,209.45759999999999,59.9988,60.00062466666666
216.27,209.4787,59.9952,59.99491066666667
207.74,209.4742,59.9952,59.99491066666667
207.27,209.47336666666666,59.9952,60.00031566666667
210.7,209.4825,59.9952,60.000435666666675
209.73,209.49626666666666,59.9952,60.00037566666667
216.66,209.50643333333335,59.9952,59.99459833333333
206.85,209.50199999999998,59.9952,59.99459833333333
209.36,209.49956666666668,59.9952,60.00001466666667
215.81,209.52166666666668,59.9952,59.994288000000005
206.51,209.50776666666667,59.9952,59.99980633333334
207.26,209.51073333333335,59.9952,59.99968633333334
208.56,209.49926666666667,61.7094,60.005400333333334
210.96,209.4866,58.3737,60.00011533333333
208.44,209.4864,59.9772,59.99993533333333
205.64,209.4641,60.0132,59.99999533333333
209.67,209.46593333333334,59.9952,60.00011533333333
205.9,209.45829999999998,59.9916,59.99998333333333
210.44,209.46543333333332,61.7132,60.00571
211.92,209.4785,59.9952,60.005829999999996
207.74,209.47573333333332,58.3703,60.00029366666667
210.78,209.48453333333333,59.9988,60.00030566666667
209.71,209.49540000000002,61.7094,60.00030566666667
207.97,209.49403333333333,58.3533,60.00023766666666
206.98,209.4877,60.0168,60.000309666666666
210.09,209.49253333333334,59.9628,60.000321666666665
211.2,209.50336666666666,60.024,60.00029766666667
206.03,209.48353333333333,59.9988,60.000309666666666
207.69,209.48093333333333,59.9628,60.000321666666665
206.89,209.4687,60.024,60.00029766666667
208.53,209.4501,59.9988,60.000309666666666
215.74,209.47143333333332,59.9592,60.000321666666665
209.58,209.47176666666667,61.7094,60.000181999999995
206.11,209.45176666666666,58.4078,60.000295666666666
210.27,209.45476666666667,59.9592,60.000295666666666
210.31,209.445,60.0312,60.000295666666666
206.85,209.41653333333332,59.9952,60.000295666666666
207.51,209.4158,59.9592,60.000295666666666
207.07,209.39996666666667,60.0312,60.000295666666666
206.48,209.3923333333333,59.9952,60.000295666666666
207.23,209.38876666666667,59.9592,60.000295666666666
204.15,209.3604,60.0312,60.000295666666666
211.6,209.36226666666667,59.9952,60.000295666666666
208.83,209.36196666666666,59.9592,60.000295666666666
210.06,209.3703,60.0204,60.000259666666665
207.0,209.35103333333333,60.006,60.000295666666666
213.01,209.36203333333333,59.9592,60.000295666666666
212.02,209.36423333333332,60.0312,60.000295666666666
209.05,209.36213333333333,59.9952,60.000295666666666
205.44,209.35256666666666,59.9592,60.00028366666667
215.07,209.37663333333333,60.0096,60.00022366666667
216.25,209.387,60.0168,60.000295666666666
208.04,209.39796666666666,59.9592,60.000295666666666
208.93,209.3936,60.0204,60.000259666666665
206.0,209.38459999999998,60.006,60.000307666666664
210.4,209.3962,59.9592,60.000295666666666
207.75,209.39153333333334,60.0276,60.00028366666667
206.71,209.37903333333333,59.9988,60.00036766666667
205.14,209.3642,59.9592,60.000295666666666
209.71,209.3589,60.0312,60.000295666666666
209.25,209.36476666666667,59.9952,60.00031966666667
213.47,209.3731,59.9592,60.000295666666666
210.17,209.38653333333332,60.0276,60.00028366666667
210.16,209.39373333333333,59.9988,60.000295666666666
206.02,209.37746666666666,59.9592,60.000295666666666
211.01,209.38426666666666,60.0312,60.000295666666666
210.26,209.39329999999998,59.9952,60.000295666666666
212.46,209.40643333333333,59.9592,60.000295666666666
215.78,209.43086666666667,60.0276,60.00028366666667
205.12,209.42136666666667,59.9988,60.000295666666666
205.38,209.4084,59.9592,60.000295666666666
213.62,209.43283333333332,60.0132,60.00023566666667
208.26,209.4229,60.0132,60.000295666666666
209.48,209.43733333333333,59.9592,60.000295666666666
213.85,209.4532,60.0312,60.000295666666666
210.99,209.4612,59.9952,60.000295666666666
207.02,209.44976666666668,59.9556,60.00028366666667
209.18,209.4496,60.0348,60.000295666666666
210.05,209.44596666666666,59.9952,60.000343666666666
205.15,209.43346666666667,59.9556,60.00028366666667
213.2,209.4595666666667,60.0204,59.994526666666665
210.32,209.47636666666668,60.0096,59.99997966666667
208.86,209.4731,59.9592,59.99997966666667
207.58,209.46593333333334,60.0276,59.99996766666667
208.91,209.4742,59.9988,60.00005166666667
204.09,209.45443333333333,59.9592,59.99999166666667
208.06,209.4502,60.0312,59.99997966666667
212.66,209.45696666666666,59.9952,60.00001566666667
207.37,209.44573333333335,59.9592,59.99997966666667
209.85,209.46223333333333,60.0312,59.99997966666667
210.47,209.4745,59.9952,59.99997966666667
207.6,209.44843333333333,59.9592,59.99997966666667
207.23,209.44536666666667,60.0312,59.99997966666667
209.81,209.44183333333334,59.9952,59.99997966666667
212.54,209.4502,59.9592,59.99997966666667
207.39,209.4484,60.0312,59.99997966666667
212.07,209.4531,58.3737,59.994574666666665
206.51,209.4527,61.6713,60.000281666666666
213.13,209.47,60.006,60.00019766666667
208.59,209.47476666666668,60.0204,60.000281666666666
210.71,209.4812,59.9592,60.000281666666666
211.71,209.4941,60.024,60.00025766666667
211.17,209.4985333333333,60.0024,60.000281666666666
207.99,209.49040000000002,59.9592,60.000281666666666
213.56,209.5039,60.0312,60.000281666666666
218.14,209.52096666666668,59.9952,60.00035366666667
210.97,209.5498,59.9592,60.000281666666666
209.62,209.55933333333334,60.0096,60.00020966666667
208.14,209.55536666666666,60.0168,60.00029366666667
214.48,209.561,59.9592,60.000281666666666
210.32,209.55553333333336,60.024,60.00025766666667
209.8,209.55373333333335,60.0024,60.00029366666667
209.03,209.561,59.9592,60.000281666666666
208.16,209.55416666666667,60.0312,60.000281666666666
205.42,209.55303333333333,59.9952,60.00035366666667
207.87,209.5379333333333,59.9592,60.000281666666666
212.47,209.55056666666667,60.0312,60.000281666666666
207.49,209.5439,59.9952,60.00029366666667
208.45,209.5413,59.9592,60.000281666666666
208.81,209.55133333333333,60.0312,60.000281666666666
205.89,209.53223333333332,59.9952,60.000281666666666
209.3,209.5175,59.9592,60.00026966666667
208.89,209.50013333333334,60.0312,60.000281666666666
208.84,209.49543333333332,59.9952,60.000281666666666
212.36,209.50779999999997,59.9592,60.00025766666667
205.96,209.48346666666666,58.3737,59.99475666666667
210.98,209.47936666666666,61.7475,60.006116
208.45,209.4877,59.9592,60.00025666666667
211.69,209.5008,60.0312,60.00028066666667
210.98,209.51426666666666,59.9952,60.00028066666667
209.32,209.51213333333334,59.9592,60.00020866666667
206.47,209.50073333333333,60.0312,60.00028066666667
213.03,209.5051,59.9952,60.005798999999996
210.76,209.50730000000001,59.9592,60.005559000000005
204.38,209.49046666666666,60.0312,59.999964999999996
208.39,209.48930000000001,59.9952,60.000001
206.19,209.47376666666665,59.9592,59.999869
211.52,209.47153333333333,60.0312,59.999964999999996
209.75,209.47856666666667,59.9952,59.999977
209.92,209.47783333333334,59.9592,59.999857
206.72,209.4788,60.0312,59.999964999999996
205.99,209.4673,58.3737,59.994631999999996
207.18,209.47123333333334,61.6713,60.000147
210.26,209.47560000000001,60.0312,60.000267
207.95,209.4888,59.9952,60.000291
214.83,209.50443333333334,59.9592,60.000183
205.13,209.4914,60.0312,60.005674
204.78,209.46290000000002,59.9952,59.99996
208.73,209.46426666666667,59.9592,59.999852000000004
208.49,209.46496666666667,60.0312,59.99996
211.38,209.4598,59.9952,59.99996
209.7,209.4617333333333,59.9592,59.999840000000006
209.9,209.46009999999998,60.0312,59.99996
211.5,209.4724,58.3737,59.994555
212.32,209.4828,61.6713,60.000142000000004
211.8,209.49949999999998,60.0312,60.000262
210.1,209.52683333333334,59.9952,60.000262
212.32,209.53663333333333,59.9592,60.000142000000004
212.02,209.54566666666665,60.0312,60.000262
206.18,209.534,59.9736,60.00570833333334
205.56,209.5103,59.9772,59.99980733333334
204.52,209.50393333333332,60.0348,59.99993933333334
210.18,209.50846666666666,59.988,59.99997533333334
213.62,209.53486666666666,59.9628,59.99980733333334
209.62,209.54303333333334,60.0348,59.99993933333334
203.73,209.52293333333333,59.9952,59.99993933333334
210.38,209.52063333333334,59.9592,59.999819333333335
203.41,209.50199999999998,60.0312,59.99993933333334
210.7,209.51846666666668,59.9952,59.99993933333334
210.36,209.52073333333334,59.9592,59.999819333333335
210.32,209.52193333333335,60.0312,60.00005933333334
206.38,209.50736666666666,59.9952,59.99998733333334
206.87,209.49800000000002,59.9592,59.999819333333335
206.58,209.48663333333332,60.0312,60.00005933333334
205.23,209.4715,59.9952,59.99993933333334
207.0,209.44953333333333,59.9592,59.999819333333335
212.08,209.45713333333333,60.0312,60.00005933333334
209.23,209.45043333333334,59.9916,59.99992733333334
208.48,209.4242,59.9628,59.999819333333335
207.27,209.4287,60.0312,60.00005933333334
210.85,209.42726666666667,59.9772,60.00540433333333
208.7,209.41426666666666,58.3908,59.99993633333333
210.86,209.41476666666668,59.9952,59.99434933333334
211.39,209.4203,61.7055,60.00545533333334
210.83,209.4295,59.9628,59.999506333333336
211.49,209.42023333333333,60.0312,59.99974633333334
207.57,209.4132666666667,59.9952,59.99962633333334
209.96,209.4231,59.9592,59.999506333333336
205.96,209.40483333333333,60.0312,59.99974633333334
206.66,209.384,59.9772,59.99963833333334
209.06,209.40313333333333,59.9808,59.99951833333334
209.7,209.41003333333333,60.0276,59.99974633333334
206.61,209.39856666666665,59.9916,60.00513933333333
208.64,209.38853333333333,59.9628,59.99919033333333
207.4,209.39293333333333,60.0312,59.99943033333333
209.97,209.38463333333334,58.3397,59.993804
210.37,209.39136666666667,61.7094,59.999506000000004
213.67,209.40253333333334,60.0312,60.005031
